"058fb4c0308136226df03918a2ffe192  ","/LCAAJ Redacted Images/LCAAJ_159_AnsSheet_54372_00B.tif","LCAAJ Redacted Images","LCAAJ_159_AnsSheet_54372_00B.tif","restricted",,"dont publish"
"058fb4c0308136226df03918a2ffe192  ","/Columbia_LCAAJ_14-003_Shipment006/LCAAJ_Box159/TIFFS/LCAAJ_159_AnsSheet_54372/LCAAJ_159_AnsSheet_54372_00B.tif","LCAAJ_Box159","LCAAJ_159_AnsSheet_54372_00B.tif","restricted","redacted","dont publish"
"1a89b9752b94b4db4f6ec223c411dad4  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_52046/LCAAJ_180_AnsSheet_52046_237A.tif","LCAAJ_Box180","LCAAJ_180_AnsSheet_52046_237A.tif","restricted","redacted","dont publish"
"1a89b9752b94b4db4f6ec223c411dad4  ","/LCAAJ Redacted Images/LCAAJ_180_AnsSheet_52046_237A.tif","LCAAJ Redacted Images","LCAAJ_180_AnsSheet_52046_237A.tif",,,
"2f97dcb34c113daa57415bbf4bb9d83e  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49175/LCAAJ_177_AnsSheet_49175_237B.tif","LCAAJ_Box177","LCAAJ_177_AnsSheet_49175_237B.tif","restricted","redacted","dont publish"
"2f97dcb34c113daa57415bbf4bb9d83e  ","/LCAAJ Redacted Images/LCAAJ_177_AnsSheet_49175_237B.tif","LCAAJ Redacted Images","LCAAJ_177_AnsSheet_49175_237B.tif",,,
"47311c067f6d9d2bbe81f2dd43c358de  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box177/TIFFS/LCAAJ_177_AnsSheet_49103/LCAAJ_177_AnsSheet_49103_009.tif","LCAAJ_Box177","LCAAJ_177_AnsSheet_49103_009.tif","restricted","redacted","dont publish"
"47311c067f6d9d2bbe81f2dd43c358de  ","/LCAAJ Redacted Images/LCAAJ_177_AnsSheet_49103_009.tif","LCAAJ Redacted Images","LCAAJ_177_AnsSheet_49103_009.tif",,,
"479acfb4379af9be0aa9969b55ba4a35  ","/LCAAJ Redacted Images/LCAAJ_95_AnsSheet_48309_00B.tif","LCAAJ Redacted Images","LCAAJ_95_AnsSheet_48309_00B.tif","restricted",,"dont publish"
"479acfb4379af9be0aa9969b55ba4a35  ","/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box095/TIFFS/LCAAJ_95_AnsSheet_48309/LCAAJ_95_AnsSheet_48309_00B.tif","LCAAJ_Box095","LCAAJ_95_AnsSheet_48309_00B.tif","restricted","redacted","dont publish"
"4fb5c96c5add0d0a1ac87afe5c12b0b6  ","/LCAAJ Redacted Images/LCAAJ_98_AnsSheet_49229_001.tif","LCAAJ Redacted Images","LCAAJ_98_AnsSheet_49229_001.tif",,,
"4fb5c96c5add0d0a1ac87afe5c12b0b6  ","/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box098/TIFFS/LCAAJ_98_AnsSheet_49229/LCAAJ_98_AnsSheet_49229_001.tif","LCAAJ_Box098","LCAAJ_98_AnsSheet_49229_001.tif","restricted","redacted","dont publish"
"55e72cab3d5981407c0f1126e80b225d  ","/LCAAJ Redacted Images/LCAAJ_94_AnsSheet_48292_00B.tif","LCAAJ Redacted Images","LCAAJ_94_AnsSheet_48292_00B.tif","restricted",,"dont publish"
"55e72cab3d5981407c0f1126e80b225d  ","/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box094/TIFFS/LCAAJ_94_AnsSheet_48292/LCAAJ_94_AnsSheet_48292_00B.tif","LCAAJ_Box094","LCAAJ_94_AnsSheet_48292_00B.tif","restricted","redacted","dont publish"
"60cf048919a0bb1c93daaaf03e83b5f9  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box180/TIFFS/LCAAJ_180_AnsSheet_51168/LCAAJ_180_AnsSheet_51168_237B.tif","LCAAJ_Box180","LCAAJ_180_AnsSheet_51168_237B.tif","restricted","redacted","dont publish"
"60cf048919a0bb1c93daaaf03e83b5f9  ","/LCAAJ Redacted Images/LCAAJ_180_AnsSheet_51168_237B.tif","LCAAJ Redacted Images","LCAAJ_180_AnsSheet_51168_237B.tif",,,
"6e4caffa618927e1dd7334e4b674265c  ","/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box084/TIFFs/LCAAJ_84_AnsSheet_47302/LCAAJ_84_AnsSheet_47302_00B.tif","LCAAJ_Box084","LCAAJ_84_AnsSheet_47302_00B.tif","restricted","redacted","dont publish"
"6e4caffa618927e1dd7334e4b674265c  ","/LCAAJ Redacted Images/LCAAJ_84_AnsSheet_47302_00B.tif","LCAAJ Redacted Images","LCAAJ_84_AnsSheet_47302_00B.tif","restricted",,"dont publish"
"7065c743cf4272536c9fc7fcfb3d8f82  ","/LCAAJ Redacted Images/LCAAJ_96_AnsSheet_49061_00D.tif","LCAAJ Redacted Images","LCAAJ_96_AnsSheet_49061_00D.tif","restricted",,"dont publish"
"7065c743cf4272536c9fc7fcfb3d8f82  ","/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box096/TIFFS/LCAAJ_96_AnsSheet_49061/LCAAJ_96_AnsSheet_49061_00D.tif","LCAAJ_Box096","LCAAJ_96_AnsSheet_49061_00D.tif","restricted","redacted","dont publish"
"795b63afc696d52025fbad00d84df84f  ","/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box082/TIFFs/LCAAJ_82_AnsSheet_47283/LCAAJ_82_AnsSheet_47283_221.tif","LCAAJ_Box082","LCAAJ_82_AnsSheet_47283_221.tif","restricted","redacted","dont publish"
"795b63afc696d52025fbad00d84df84f  ","/LCAAJ Redacted Images/LCAAJ_82_AnsSheet_47283_221.tif","LCAAJ Redacted Images","LCAAJ_82_AnsSheet_47283_221.tif",,,
"8a9fc6ce32233eaf7b618336e17df30f  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box178/TIFFS/LCAAJ_178_AnsSheet_50069/LCAAJ_178_AnsSheet_50069_237B.tif","LCAAJ_Box178","LCAAJ_178_AnsSheet_50069_237B.tif","restricted","redacted","dont publish"
"8a9fc6ce32233eaf7b618336e17df30f  ","/LCAAJ Redacted Images/LCAAJ_178_AnsSheet_50069_237B.tif","LCAAJ Redacted Images","LCAAJ_178_AnsSheet_50069_237B.tif",,,
"9b6a8e9b698c20a66c28fc58c3862e0a  ","/Columbia_LCAAJ_14-003_Shipment001/LCAAJ_Box084/TIFFs/LCAAJ_84_AnsSheet_47302/LCAAJ_84_AnsSheet_47302_00C.tif","LCAAJ_Box084","LCAAJ_84_AnsSheet_47302_00C.tif","restricted","redacted","dont publish"
"9b6a8e9b698c20a66c28fc58c3862e0a  ","/LCAAJ Redacted Images/LCAAJ_84_AnsSheet_47302_00C.tif","LCAAJ Redacted Images","LCAAJ_84_AnsSheet_47302_00C.tif","restricted",,"dont publish"
"f05836b0caf35bfa533789c9563b8209  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box181/TIFFS/LCAAJ_181_AnsSheet_53075A/LCAAJ_181_AnsSheet_53075A_237A.tif","LCAAJ_Box181","LCAAJ_181_AnsSheet_53075A_237A.tif","restricted","redacted","dont publish"
"f05836b0caf35bfa533789c9563b8209  ","/LCAAJ Redacted Images/LCAAJ_181_AnsSheet_53075A_237A.tif","LCAAJ Redacted Images","LCAAJ_181_AnsSheet_53075A_237A.tif",,,
"f144566fdbd2f4bbafa2d95a4d9083c0  ","/Columbia_LCAAJ_14-003_Shipment006_part2/LCAAJ_Box169/TIFFS/LCAAJ_169_AnsSheet_56274A/LCAAJ_169_AnsSheet_56274A_018A.tif","LCAAJ_Box169","LCAAJ_169_AnsSheet_56274A_018A.tif","restricted","redacted","dont publish"
"f144566fdbd2f4bbafa2d95a4d9083c0  ","/LCAAJ Redacted Images/LCAAJ_169_AnsSheet_56274A_018A.tif","LCAAJ Redacted Images","LCAAJ_169_AnsSheet_56274A_018A.tif",,,
"f19322ba676a21f41ebb976bef8fe193  ","/LCAAJ Redacted Images/LCAAJ_95_AnsSheet_48302_00B.tif","LCAAJ Redacted Images","LCAAJ_95_AnsSheet_48302_00B.tif","restricted",,"dont publish"
"f19322ba676a21f41ebb976bef8fe193  ","/Columbia_LCAAJ_14-003_Shipment002/LCAAJ_Box095/TIFFS/LCAAJ_95_AnsSheet_48302/LCAAJ_95_AnsSheet_48302_00B.tif","LCAAJ_Box095","LCAAJ_95_AnsSheet_48302_00B.tif","restricted","redacted","dont publish"
